Unit_Code,Start_Date,Year_Quarter,Year,Quarter,Station_ID,Station_Type,Loc_Type,Pool_Group,Loc_Name,Parameter,Units,Depth,Lab,Colocation,QA_Flag,Plume,n,mean_value,sd
KAHO,4/25/2013,2013.375,2013,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.093366667,0.018824541
KAHO,4/25/2013,2013.375,2013,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.187033333,0.014100118
KAHO,4/25/2013,2013.375,2013,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.272133333,0.02450925
KAHO,4/25/2013,2013.375,2013,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.125966667,0.002020726
KAHO,4/25/2013,2013.375,2013,0.375,TKAHO0420130425,Temporary,Anchialine,Central,HA_Kaloko_013,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.2185,0.072188157
KAHO,4/25/2013,2013.375,2013,0.375,TKAHO0420130425,Temporary,Anchialine,Central,HA_Kaloko_013,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.3166,0.108553075
KAHO,4/25/2013,2013.375,2013,0.375,TKAHO0420130425,Temporary,Anchialine,Central,HA_Kaloko_013,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.153633333,0.020145802
KAHO,4/25/2013,2013.375,2013,0.375,TKAHO0820130425,Temporary,Anchialine,Central,HA_Kaloko_009,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.7599,0.295414556
KAHO,4/25/2013,2013.375,2013,0.375,TKAHO0820130425,Temporary,Anchialine,Central,HA_Kaloko_009,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.775166667,0.306475551
KAHO,4/25/2013,2013.375,2013,0.375,TKAHO0820130425,Temporary,Anchialine,Central,HA_Kaloko_009,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.091266667,0.019865129
KAHO,6/13/2013,2013.375,2013,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.9384,0.113301192
KAHO,6/13/2013,2013.375,2013,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.039633333,0.115527587
KAHO,6/13/2013,2013.375,2013,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1172,0.009877247
KAHO,6/13/2013,2013.375,2013,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.176633333,0.081485725
KAHO,6/13/2013,2013.375,2013,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.242066667,0.080556336
KAHO,6/13/2013,2013.375,2013,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1401,0.008501765
KAHO,6/13/2013,2013.375,2013,0.375,TKAHO0920130613,Temporary,Anchialine,Central,HA_Honoko_020,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.032033333,0.019601616
KAHO,6/13/2013,2013.375,2013,0.375,TKAHO0920130613,Temporary,Anchialine,Central,HA_Honoko_020,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.127566667,0.009473296
KAHO,6/13/2013,2013.375,2013,0.375,TKAHO0920130613,Temporary,Anchialine,Central,HA_Honoko_020,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.125033333,0.001096966
KAHO,6/13/2013,2013.375,2013,0.375,TKAHO1120130613,Temporary,Anchialine,Central,HA_Kaloko_053H,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.298966667,0.157756817
KAHO,6/13/2013,2013.375,2013,0.375,TKAHO1120130613,Temporary,Anchialine,Central,HA_Kaloko_053H,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.328833333,0.164834503
KAHO,6/13/2013,2013.375,2013,0.375,TKAHO1120130613,Temporary,Anchialine,Central,HA_Kaloko_053H,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.129666667,0.007088253
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,6,0.978833333,0.031809412
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.145766667,0.161825595
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.097366667,0.003189566
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.093033333,0.047221005
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.113466667,0.011651752
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,6,1.24015,0.024908533
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.4455,0.070103424
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.128733333,0.01903847
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.327433333,0.0367511
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.132766667,0.002494661
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0120130919,Temporary,Anchialine,Central,HA_Kaloko_011,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.2377,0.141681897
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0120130919,Temporary,Anchialine,Central,HA_Kaloko_011,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.3511,0.173273426
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0120130919,Temporary,Anchialine,Central,HA_Kaloko_011,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.127733333,0.019239629
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0220130919,Temporary,Anchialine,Central,HA_Kaloko_012,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.155333333,0.006288349
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0220130919,Temporary,Anchialine,Central,HA_Kaloko_012,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.277966667,0.024455947
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0220130919,Temporary,Anchialine,Central,HA_Kaloko_012,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.128733333,0.030698751
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0320130919,Temporary,Anchialine,Central,HA_Kaloko_009,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.350266667,0.012307044
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0320130919,Temporary,Anchialine,Central,HA_Kaloko_009,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.7109,0.022640451
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0320130919,Temporary,Anchialine,Central,HA_Kaloko_009,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.095866667,0.023462807
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0420130919,Temporary,Anchialine,Central,HA_Kaloko_009,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.0264,0.005797413
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0420130919,Temporary,Anchialine,Central,HA_Kaloko_009,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.1226,0.018915338
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0420130919,Temporary,Anchialine,Central,HA_Kaloko_009,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.094766667,0.006365794
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.930933333,0.103006278
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.008066667,0.084256058
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0995,0.006383573
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.0973,0.017051979
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.109,0.016462078
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.0523,0.220041428
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.1374,0.206455007
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.118966667,0.005253887
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.2588,0.056272196
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.116366667,0.005357549
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0320131118,Temporary,Anchialine,Central,HA_Kaloko_046,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.997666667,0.00676486
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0320131118,Temporary,Anchialine,Central,HA_Kaloko_046,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.129133333,0.018122178
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0320131118,Temporary,Anchialine,Central,HA_Kaloko_046,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.103066667,0.001429452
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0320131118,Temporary,Anchialine,Central,HA_Kaloko_046,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.970766667,0.123425173
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0320131118,Temporary,Anchialine,Central,HA_Kaloko_046,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.084666667,0.003579572
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0420131118,Temporary,Anchialine,Central,HA_Kaloko_050,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.946566667,0.037829133
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0420131118,Temporary,Anchialine,Central,HA_Kaloko_050,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.0736,0.033733811
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0420131118,Temporary,Anchialine,Central,HA_Kaloko_050,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1015,0.0028
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0420131118,Temporary,Anchialine,Central,HA_Kaloko_050,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.091066667,0.092569775
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0420131118,Temporary,Anchialine,Central,HA_Kaloko_050,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.082633333,0.00136504
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.982666667,0.005131601
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.155,0.011357817
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.089,0.003
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.092666667,0.016802778
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.081333333,0.002081666
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.147333333,0.019139836
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.399,0.031480152
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.110666667,0.001527525
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.246333333,0.118576276
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.104666667,0.00321455
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0220140115,Temporary,Anchialine,Central,HA_Kaloko_057F,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.973,0.067638746
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0220140115,Temporary,Anchialine,Central,HA_Kaloko_057F,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.105,0.104024036
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0220140115,Temporary,Anchialine,Central,HA_Kaloko_057F,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.090666667,0.00321455
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0220140115,Temporary,Anchialine,Central,HA_Kaloko_057F,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.129,0.138697513
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0220140115,Temporary,Anchialine,Central,HA_Kaloko_057F,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.089333333,0.012055428
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0320140115,Temporary,Anchialine,Central,HA_Honoko_020,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.076666667,0.035571524
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0320140115,Temporary,Anchialine,Central,HA_Honoko_020,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.192666667,0.066040392
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0320140115,Temporary,Anchialine,Central,HA_Honoko_020,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.107333333,0.010598742
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0320140115,Temporary,Anchialine,Central,HA_Honoko_020,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.302333333,0.033080709
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0320140115,Temporary,Anchialine,Central,HA_Honoko_020,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.092,0.001
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0420140115,Temporary,Anchialine,Central,HA_Kaloko_032,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.884666667,0.002081666
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0420140115,Temporary,Anchialine,Central,HA_Kaloko_032,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.146666667,0.058020111
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0420140115,Temporary,Anchialine,Central,HA_Kaloko_032,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.099666667,5.77E-04
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0420140115,Temporary,Anchialine,Central,HA_Kaloko_032,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.099,0.153853827
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0420140115,Temporary,Anchialine,Central,HA_Kaloko_032,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.093333333,0.00321455
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.108666667,0.039513711
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,6,1.155666667,0.041783569
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,6,0.1055,0.005357238
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.150666667,0.052766782
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.110666667,0.002886751
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.467666667,0.015275252
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,6,1.537666667,0.071460945
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,6,0.130333333,0.006377042
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.601666667,0.091106165
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.145333333,0.005686241
KAHO,6/2/2014,2014.375,2014,0.375,TKAHO0220140602,Temporary,Anchialine,Central,HA_Kaloko_053H,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.444333333,0.165572743
KAHO,6/2/2014,2014.375,2014,0.375,TKAHO0220140602,Temporary,Anchialine,Central,HA_Kaloko_053H,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,6,1.513833333,0.074660342
KAHO,6/2/2014,2014.375,2014,0.375,TKAHO0220140602,Temporary,Anchialine,Central,HA_Kaloko_053H,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,6,0.134333333,0.003983298
KAHO,6/2/2014,2014.375,2014,0.375,TKAHO0220140602,Temporary,Anchialine,Central,HA_Kaloko_053H,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.558,0.071042241
KAHO,6/2/2014,2014.375,2014,0.375,TKAHO0220140602,Temporary,Anchialine,Central,HA_Kaloko_053H,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.136666667,0.005773503
KAHO,8/28/2014,2014.625,2014,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.111,0.022113344
KAHO,8/28/2014,2014.625,2014,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,6,1.122333333,0.056909285
KAHO,8/28/2014,2014.625,2014,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,6,0.102833333,0.00491596
KAHO,8/28/2014,2014.625,2014,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.393666667,0.015044379
KAHO,8/28/2014,2014.625,2014,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.104,0.003605551
KAHO,8/28/2014,2014.625,2014,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.416333333,0.137405725
KAHO,8/28/2014,2014.625,2014,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,6,1.369666667,0.137758726
KAHO,8/28/2014,2014.625,2014,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,5,0.1286,0.009476286
KAHO,8/28/2014,2014.625,2014,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,1,0,1,0.273,NA
KAHO,8/28/2014,2014.625,2014,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.597,0.238824203
KAHO,8/28/2014,2014.625,2014,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.131666667,0.006806859
KAHO,8/28/2014,2014.625,2014,0.625,TKAHO0220140828,Temporary,Anchialine,Central,HA_Kaloko_049,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.003,0.025059928
KAHO,8/28/2014,2014.625,2014,0.625,TKAHO0220140828,Temporary,Anchialine,Central,HA_Kaloko_049,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,6,0.996166667,0.035352039
KAHO,8/28/2014,2014.625,2014,0.625,TKAHO0220140828,Temporary,Anchialine,Central,HA_Kaloko_049,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,6,0.094,0.001264911
KAHO,8/28/2014,2014.625,2014,0.625,TKAHO0220140828,Temporary,Anchialine,Central,HA_Kaloko_049,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.244333333,0.034559128
